"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20210210","20210210","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1167.39","-1.52","-0.13","0.07","2.44","1.81","-4.67","-0.04","15.53","21.23","16.74"
"20210210","20210210","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1316.42","1.71","0.13","1.52","4.0","6.9","2.65","4.92","25.02","30.7","31.64"
"20210210","20210210","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1418.35","3.62","0.26","2.3","4.88","9.73","6.55","7.73","31.56","36.87","41.84"
"20210210","20210210","21","W_Robo 글로벌자산배분","1","99","00","01","0","1413.09","12.28","0.88","3.57","5.79","9.52","7.73","21.1","40.09","43.32","41.31"
"20210210","20210210","21","W_Robo 글로벌자산배분","1","99","00","02","0","1393.72","13.88","1.01","4.2","4.84","18.19","18.17","22.22","34.56","35.32","39.37"
"20210210","20210210","21","W_Robo 글로벌자산배분","1","99","00","03","0","1581.42","16.8","1.07","4.37","5.41","17.74","19.97","34.15","53.33","53.81","58.14"
"20210210","20210210","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1221.81","2.53","0.21","1.52","1.75","7.06","8.88","9.02","16.85","19.76","22.18"
"20210210","20210210","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1296.29","6.57","0.51","3.46","3.78","13.46","16.4","13.68","24.01","25.62","29.63"
"20210210","20210210","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1365.25","8.58","0.63","4.76","5.35","19.75","24.33","17.46","30.81","26.77","36.53"
"20210210","20210210","35","대신로보밸런스","1","00","00","01","0","1246.11","0.0","0.0","0.15","-0.21","7.92","8.57","11.67","17.94","16.46","24.61"
