"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20201023","20201022","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1161.53","-7.17","-0.61","-1.45","-2.07","-4.64","-3.92","2.61","16.46","15.13","16.15"
"20201023","20201022","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1230.53","-5.37","-0.43","-1.83","-1.02","-2.89","0.88","4.58","17.41","16.51","23.05"
"20201023","20201022","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1284.41","-4.16","-0.32","-2.09","-0.31","-1.84","4.53","6.05","18.45","19.03","28.44"
"20201023","20201022","21","W_Robo 글로벌자산배분","1","99","00","01","0","1303.04","-8.36","-0.64","-1.75","-0.25","-0.4","18.07","18.85","29.9","24.97","30.3"
"20201023","20201022","21","W_Robo 글로벌자산배분","1","99","00","02","0","1183.99","-4.95","-0.42","-1.97","1.35","0.9","15.32","7.98","16.7","10.36","18.4"
"20201023","20201022","21","W_Robo 글로벌자산배분","1","99","00","03","0","1346.34","-6.43","-0.48","-2.01","1.3","2.39","25.43","24.5","34.24","24.51","34.63"
"20201023","20201022","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1131.79","-0.78","-0.07","-0.39","0.75","1.89","8.52","4.06","9.09","11.17","13.18"
"20201023","20201022","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1126.77","-3.47","-0.31","-0.84","1.46","2.83","14.9","3.13","8.9","9.67","12.68"
"20201023","20201022","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1117.33","-5.16","-0.46","-1.24","2.05","4.38","22.42","0.67","8.62","4.77","11.73"
"20201023","20201022","35","대신로보밸런스","1","00","00","01","0","1143.44","-0.03","0.0","-0.1","0.2","1.4","7.96","6.4","8.59","7.24","14.34"
"20201023","20201022","35","대신로보밸런스","1","00","00","02","0","1180.13","0.81","0.07","-0.23","0.13","2.26","14.03","9.3","10.55","7.04","18.01"
"20201023","20201022","35","대신로보밸런스","1","00","00","03","0","1215.19","1.46","0.12","-0.26","0.18","2.85","16.08","11.1","11.51","6.43","21.52"
"20201023","20201022","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1160.15","-3.02","-0.26","-0.95","0.47","2.19","7.98","4.07","8.58","7.71","16.02"
"20201023","20201022","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1191.73","-4.2","-0.35","-1.29","0.54","2.66","10.4","6.08","10.66","8.29","19.17"
"20201023","20201022","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1281.05","-6.24","-0.48","-1.76","0.68","3.48","14.12","9.19","14.17","9.34","28.11"
"20201023","20201022","45","QV 글로벌 자산배분","1","99","00","01","0","1051.1","-6.36","-0.6","-1.6","-2.33","-5.28","-5.09","-3.01","4.34","2.35","5.11"
"20201023","20201022","45","QV 글로벌 자산배분","1","99","00","02","0","1258.62","-4.07","-0.32","-1.67","-1.34","-2.28","-1.21","1.16","15.24","12.92","25.86"
"20201023","20201022","45","QV 글로벌 자산배분","1","99","00","03","0","1198.03","-2.67","-0.22","-1.85","-1.2","-1.52","5.16","-4.56","5.06","3.08","19.8"
"20201023","20201022","46","웰스멘토밸류","1","00","00","01","0","998.57","3.0","0.3","0.29","-0.15","2.47","6.48","0.53","2.09","2.03","-0.14"
"20201023","20201022","46","웰스멘토밸류","1","00","00","02","0","1001.7","6.7","0.67","0.52","-0.21","5.19","12.29","1.53","1.55","1.29","0.17"
"20201023","20201022","46","웰스멘토밸류","1","00","00","03","0","982.55","16.7","1.73","1.1","-0.37","12.26","27.02","5.41","-0.2","-6.52","-1.74"
"20201023","20201022","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","01","0","1069.45","0.02","0.0","-0.16","0.21","0.72","3.14","3.04","6.1","6.24","6.95"
"20201023","20201022","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","02","0","1091.4","1.89","0.17","-0.46","1.24","1.74","7.51","2.86","6.02","4.37","9.14"
"20201023","20201022","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","03","0","1115.86","3.09","0.28","-0.65","1.71","2.32","11.07","3.66","7.19","4.61","11.59"
"20201023","20201022","48","키움 글로벌 자산배분형 RA","1","00","00","01","0","1076.94","0.87","0.08","-0.05","0.21","1.29","5.82","0.86","4.87","5.86","7.69"
"20201023","20201022","48","키움 글로벌 자산배분형 RA","1","00","00","02","0","1123.8","1.37","0.12","-0.09","0.3","1.93","9.24","0.92","6.69","8.05","12.38"
"20201023","20201022","48","키움 글로벌 자산배분형 RA","1","00","00","03","0","1189.82","1.38","0.12","-0.11","0.23","1.97","10.79","0.8","8.07","10.39","18.98"
"20201023","20201022","54","우리_로보어드알파_파운트 펀드1","1","00","00","01","0","1039.7","-0.66","-0.06","-0.5","-0.15","2.2","6.54","-1.29","2.44","1.28","3.97"
"20201023","20201022","54","우리_로보어드알파_파운트 펀드1","1","00","00","02","0","1073.63","-0.99","-0.09","-0.47","0.47","2.42","7.5","-1.08","3.04","0.35","7.36"
"20201023","20201022","54","우리_로보어드알파_파운트 펀드1","1","00","00","03","0","1074.02","-1.29","-0.12","-0.61","0.52","2.91","8.73","-1.13","3.05","-0.12","7.4"
"20201023","20201022","55","우리_로보어드알파_파운트 펀드2","1","00","00","01","0","1040.68","-0.66","-0.06","-0.5","-0.15","2.22","6.58","-1.15","2.46","1.34","4.07"
"20201023","20201022","55","우리_로보어드알파_파운트 펀드2","1","00","00","02","0","1077.65","-1.0","-0.09","-0.47","0.47","2.42","7.5","-1.04","3.0","0.46","7.76"
"20201023","20201022","55","우리_로보어드알파_파운트 펀드2","1","00","00","03","0","1076.91","-1.3","-0.12","-0.61","0.52","2.91","8.73","-1.13","3.05","-0.04","7.69"
"20201023","20201022","59","디셈버 ISAAC 자산배분 해외형","1","99","00","01","0","1076.53","-5.94","-0.55","-1.62","-1.75","-4.63","-2.25","1.29","7.93","8.81","7.65"
"20201023","20201022","59","디셈버 ISAAC 자산배분 해외형","1","99","00","02","0","1154.65","-4.78","-0.41","-2.13","-1.06","-3.79","2.22","3.76","9.56","9.44","15.47"
"20201023","20201022","59","디셈버 ISAAC 자산배분 해외형","1","99","00","03","0","1172.64","-3.36","-0.29","-2.63","-0.58","-3.25","5.94","3.29","7.9","5.87","17.26"
"20201023","20201022","60","디셈버 ISAAC 자산배분 국내형","1","00","00","01","0","1085.96","-0.06","-0.01","-0.27","0.41","0.29","3.48","2.71","3.13","5.25","8.6"
"20201023","20201022","60","디셈버 ISAAC 자산배분 국내형","1","00","00","02","0","1138.51","1.86","0.16","-0.6","0.79","0.65","8.09","2.77","1.89","4.68","13.85"
"20201023","20201022","60","디셈버 ISAAC 자산배분 국내형","1","00","00","03","0","1152.81","3.82","0.33","-0.99","1.29","0.91","12.63","1.48","-0.28","3.48","15.28"
"20201023","20201022","62","QV-ISAAC 자산배분 펀드형","1","00","00","01","0","1103.73","-2.92","-0.26","-0.5","0.04","1.15","7.03","-0.04","4.27","5.64","10.37"
"20201023","20201022","62","QV-ISAAC 자산배분 펀드형","1","00","00","02","0","1111.74","-3.24","-0.29","-1.03","0.24","1.39","11.41","1.19","6.85","6.17","11.17"
"20201023","20201022","62","QV-ISAAC 자산배분 펀드형","1","00","00","03","0","1190.5","-5.31","-0.44","-1.49","0.37","1.8","12.03","8.45","14.2","10.81","19.05"
