"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20200826","20200825","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1219.96","2.98","0.24","0.66","-0.61","-1.0","0.66","4.22","21.76","22.14","22.0"
"20200826","20200825","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1287.02","4.31","0.34","0.74","0.95","2.42","-0.73","6.66","21.25","25.25","28.7"
"20200826","20200825","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1338.82","4.8","0.36","0.74","1.83","4.99","-1.22","8.33","21.21","27.67","33.88"
"20200826","20200825","21","W_Robo 글로벌자산배분","1","99","00","01","0","1333.53","5.75","0.43","1.95","2.4","12.43","9.91","19.0","31.49","28.25","33.35"
"20200826","20200825","21","W_Robo 글로벌자산배분","1","99","00","02","0","1198.28","5.59","0.47","2.31","3.07","11.06","1.91","7.76","15.14","12.75","19.83"
"20200826","20200825","21","W_Robo 글로벌자산배분","1","99","00","03","0","1349.99","10.74","0.8","3.23","4.68","16.24","11.5","22.72","30.28","26.67","35.0"
"20200826","20200825","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1122.93","-1.8","-0.16","-0.27","0.64","5.44","-0.31","4.31","8.24","10.58","12.29"
"20200826","20200825","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1111.48","-3.16","-0.28","-0.48","1.03","8.54","-3.31","3.12","6.33","8.57","11.15"
"20200826","20200825","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1095.28","-4.46","-0.41","-0.71","1.64","11.73","-6.69","0.56","3.39","5.03","9.53"
"20200826","20200825","35","대신로보밸런스","1","00","00","01","0","1143.21","4.84","0.43","-0.54","1.85","5.64","3.11","7.96","7.02","9.04","14.32"
"20200826","20200825","35","대신로보밸런스","1","00","00","02","0","1179.17","6.89","0.59","-0.79","2.87","10.07","6.24","12.37","7.84","9.62","17.92"
"20200826","20200825","35","대신로보밸런스","1","00","00","03","0","1214.65","8.62","0.71","-0.9","3.64","11.79","6.36","15.29","8.03","10.05","21.46"
"20200826","20200825","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1149.11","3.55","0.31","-0.39","0.74","4.95","-0.73","4.65","6.52","9.73","14.91"
