"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20210202","20210202","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1161.99","-5.6","-0.48","1.13","2.32","0.44","-4.97","-1.09","15.51","21.05","16.2"
"20210202","20210202","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1280.74","-16.65","-1.28","-0.38","2.54","5.55","0.84","2.45","22.15","23.98","28.07"
"20210202","20210202","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1364.01","-22.97","-1.66","-1.06","2.73","8.38","4.14","4.51","26.99","28.2","36.4"
"20210202","20210202","21","W_Robo 글로벌자산배분","1","99","00","01","0","1344.81","-13.59","-1.0","-1.25","2.89","3.84","3.63","16.7","33.61","33.12","34.48"
"20210202","20210202","21","W_Robo 글로벌자산배분","1","99","00","02","0","1313.84","-21.18","-1.59","-3.14","4.35","12.79","13.3","16.86","26.21","24.81","31.38"
"20210202","20210202","21","W_Robo 글로벌자산배분","1","99","00","03","0","1489.11","-24.39","-1.61","-3.01","4.57","12.36","16.06","29.37","43.66","39.33","48.91"
"20210202","20210202","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1208.93","1.09","0.09","-0.45","1.95","7.86","8.45","8.14","15.68","18.47","20.89"
"20210202","20210202","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1261.9","1.72","0.14","-1.13","3.24","14.35","14.52","11.22","21.02","21.77","26.19"
"20210202","20210202","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1321.38","3.36","0.25","-1.46","5.16","22.06","22.3","14.58","27.26","19.81","32.14"
"20210202","20210202","35","대신로보밸런스","1","00","00","01","0","1236.81","9.09","0.74","-1.41","2.05","9.98","9.2","12.51","16.66","12.33","23.68"
"20210202","20210202","35","대신로보밸런스","1","00","00","02","0","1340.68","16.04","1.21","-2.1","3.45","16.47","15.47","20.63","24.37","16.23","34.07"
"20210202","20210202","35","대신로보밸런스","1","00","00","03","0","1413.21","19.46","1.4","-2.41","4.04","19.75","18.76","24.78","28.27","16.8","41.32"
"20210202","20210202","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1229.95","-3.85","-0.31","-1.59","1.78","7.75","7.41","7.68","15.92","12.4","23.0"
"20210202","20210202","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1290.57","-5.1","-0.39","-2.05","2.21","10.66","9.99","10.63","21.29","13.4","29.06"
"20210202","20210202","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1431.03","-7.75","-0.54","-2.72","2.9","15.04","14.0","15.17","30.03","15.22","43.1"
"20210202","20210202","45","QV 글로벌 자산배분","1","99","00","01","0","1063.0","-5.42","-0.51","1.03","3.1","1.22","-3.95","-5.36","5.06","8.11","6.3"
"20210202","20210202","45","QV 글로벌 자산배분","1","99","00","02","0","1346.25","-13.29","-0.98","-0.12","4.01","7.24","4.18","1.73","23.99","19.93","34.62"
"20210202","20210202","45","QV 글로벌 자산배분","1","99","00","03","0","1344.6","-26.24","-1.91","-1.51","4.1","13.16","10.47","0.25","19.38","12.9","34.46"
