"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20200808","20200807","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1219.73","-5.77","-0.47","-0.48","1.23","0.71","5.12","4.79","21.81","22.42","21.97"
"20200808","20200807","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1275.78","-2.32","-0.18","0.06","2.54","3.82","2.43","6.99","20.01","24.29","27.58"
"20200808","20200807","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1323.04","0.01","0.0","0.47","3.62","6.62","1.27","8.66","19.41","26.04","32.3"
"20200808","20200807","21","W_Robo 글로벌자산배분","1","99","00","01","0","1312.8","0.07","0.01","1.13","4.15","17.15","13.7","19.03","30.13","26.96","31.28"
"20200808","20200807","21","W_Robo 글로벌자산배분","1","99","00","02","0","1179.25","0.68","0.06","1.75","3.67","13.71","4.33","7.95","13.09","11.5","17.92"
"20200808","20200807","21","W_Robo 글로벌자산배분","1","99","00","03","0","1316.89","3.13","0.24","2.87","5.49","20.33","12.94","22.26","27.54","24.16","31.69"
"20200808","20200807","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1118.86","2.88","0.26","0.6","1.65","7.08","0.19","3.72","8.14","10.18","11.89"
"20200808","20200807","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1107.83","2.57","0.23","1.13","2.71","12.74","-2.06","2.9","6.11","8.16","10.78"
"20200808","20200807","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1089.58","3.85","0.35","1.73","4.29","18.32","-5.05","0.11","2.73","4.33","8.96"
"20200808","20200807","35","대신로보밸런스","1","00","00","01","0","1146.76","3.76","0.33","1.1","2.62","7.61","2.6","9.05","7.63","8.93","14.68"
