"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20200910","20200909","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1213.38","-1.92","-0.16","-0.1","-0.92","0.97","2.13","4.48","21.15","20.98","21.34"
"20200910","20200909","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1285.06","-2.04","-0.16","-0.67","0.21","2.9","4.66","6.88","20.81","24.12","28.51"
"20200910","20200909","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1339.63","-2.13","-0.16","-0.99","0.64","4.08","6.65","8.44","20.85","26.87","33.96"
"20200910","20200909","21","W_Robo 글로벌자산배분","1","99","00","01","0","1336.82","-1.92","-0.14","-1.14","1.91","10.71","19.92","20.0","30.94","27.58","33.68"
"20200910","20200909","21","W_Robo 글로벌자산배분","1","99","00","02","0","1202.16","-1.67","-0.14","-1.73","1.93","5.56","12.87","8.53","14.33","11.99","20.22"
"20200910","20200909","21","W_Robo 글로벌자산배분","1","99","00","03","0","1367.22","-1.92","-0.14","-1.89","3.72","12.93","24.72","24.44","30.54","26.78","36.72"
"20200910","20200909","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1118.11","-2.01","-0.18","-0.48","-0.36","2.11","1.65","3.68","7.81","9.95","11.81"
"20200910","20200909","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1101.03","-2.52","-0.23","-1.24","-1.13","3.26","1.0","1.76","5.47","7.35","10.1"
"20200910","20200909","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1081.74","-3.85","-0.35","-1.74","-1.49","5.34","0.56","-1.22","2.66","3.47","8.17"
"20200910","20200909","35","대신로보밸런스","1","00","00","01","0","1144.96","4.12","0.36","0.21","-0.24","3.64","4.48","7.01","7.21","9.23","14.5"
"20200910","20200909","35","대신로보밸런스","1","00","00","02","0","1185.63","5.74","0.49","0.28","0.01","5.75","8.72","11.07","8.52","10.55","18.56"
"20200910","20200909","35","대신로보밸런스","1","00","00","03","0","1223.85","7.3","0.6","0.24","0.17","7.16","9.59","13.7","9.05","11.38","22.38"
"20200910","20200909","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1156.64","-2.72","-0.23","-0.31","0.29","2.77","2.37","4.87","7.14","9.8","15.66"
"20200910","20200909","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1188.22","-3.61","-0.3","-0.45","0.28","3.45","4.04","7.21","8.05","11.2","18.82"
"20200910","20200909","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1277.1","-5.14","-0.4","-0.62","0.35","4.5","6.6","10.85","9.7","13.51","27.71"
"20200910","20200909","45","QV 글로벌 자산배분","1","99","00","01","0","1102.57","-1.79","-0.16","0.07","-0.1","-0.15","-1.87","-0.65","9.62","7.62","10.26"
"20200910","20200909","45","QV 글로벌 자산배분","1","99","00","02","0","1300.08","-2.08","-0.16","-0.29","0.24","1.8","0.34","1.74","16.69","18.75","30.01"
"20200910","20200909","45","QV 글로벌 자산배분","1","99","00","03","0","1234.9","-1.98","-0.16","-0.31","0.41","1.8","-3.35","-3.42","5.31","9.01","23.49"
"20200910","20200909","46","웰스멘토밸류","1","00","00","01","0","998.13","0.95","0.1","0.82","1.04","1.53","3.67","-0.94","-0.79","0.38","-0.19"
"20200910","20200909","46","웰스멘토밸류","1","00","00","02","0","1002.49","0.8","0.08","1.46","2.38","2.92","8.57","-0.24","-1.23","-0.46","0.25"
"20200910","20200909","46","웰스멘토밸류","1","00","00","03","0","987.52","-0.46","-0.05","2.82","6.09","6.75","24.34","4.26","-7.55","-8.1","-1.25"
"20200910","20200909","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","01","0","1068.17","1.85","0.17","-0.19","-0.36","1.63","1.56","2.68","5.26","5.88","6.82"
"20200910","20200909","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","02","0","1093.16","6.94","0.64","-0.87","0.49","3.55","2.99","3.14","4.25","5.47","9.32"
"20200910","20200909","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","03","0","1119.61","9.67","0.87","-1.2","0.95","4.84","4.85","4.33","4.56","6.41","11.96"
"20200910","20200909","48","키움 글로벌 자산배분형 RA","1","00","00","01","0","1077.21","2.26","0.21","0.12","0.51","1.61","0.38","1.37","4.15","7.32","7.72"
