"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20210129","20210129","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1168.59","13.17","1.14","1.61","2.23","0.79","-4.66","0.95","16.94","22.21","16.86"
"20210129","20210129","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1293.76","1.32","0.1","0.49","3.37","5.81","1.57","5.41","24.49","25.57","29.38"
"20210129","20210129","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1380.8","-5.12","-0.37","0.0","4.01","8.48","5.07","7.96","30.11","30.18","38.08"
"20210129","20210129","21","W_Robo 글로벌자산배분","1","99","00","01","0","1353.76","1.7","0.13","-0.66","2.16","4.44","3.85","20.43","35.73","33.7","35.38"
"20210129","20210129","21","W_Robo 글로벌자산배분","1","99","00","02","0","1325.44","-14.7","-1.1","-1.53","4.01","13.67","13.69","19.68","29.0","25.78","32.54"
"20210129","20210129","21","W_Robo 글로벌자산배분","1","99","00","03","0","1502.84","-15.83","-1.04","-1.81","4.47","13.14","15.97","33.62","47.22","40.47","50.28"
"20210129","20210129","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1213.88","-1.32","-0.11","0.14","2.22","7.46","9.25","8.31","16.2","18.8","21.39"
"20210129","20210129","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1274.99","-5.17","-0.4","0.04","3.69","13.85","16.7","11.59","22.59","22.82","27.5"
"20210129","20210129","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1338.99","-5.0","-0.37","0.2","5.63","21.03","25.5","14.34","29.63","21.23","33.9"
"20210129","20210129","35","대신로보밸런스","1","00","00","01","0","1236.7","-7.26","-0.58","-1.12","2.82","8.45","9.25","11.86","17.34","12.18","23.67"
"20210129","20210129","35","대신로보밸런스","1","00","00","02","0","1339.39","-12.11","-0.9","-1.64","4.73","14.07","15.34","19.56","25.27","15.83","33.94"
"20210129","20210129","35","대신로보밸런스","1","00","00","03","0","1411.66","-15.07","-1.06","-1.83","5.56","16.9","18.55","23.02","29.43","16.25","41.17"
"20210129","20210129","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1245.4","-2.66","-0.21","0.12","4.17","7.83","9.55","7.74","17.93","13.67","24.54"
"20210129","20210129","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1311.48","-3.5","-0.27","0.13","5.32","10.72","12.84","10.66","24.05","15.14","31.15"
"20210129","20210129","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1462.18","-5.33","-0.36","0.18","7.1","15.1","17.99","15.16","34.07","17.68","46.22"
"20210129","20210129","45","QV 글로벌 자산배분","1","99","00","01","0","1068.63","11.2","1.06","1.75","3.01","1.79","-3.77","-3.42","6.18","9.23","6.86"
"20210129","20210129","45","QV 글로벌 자산배분","1","99","00","02","0","1359.69","4.81","0.36","1.11","5.88","8.08","4.92","4.14","26.71","21.2","35.97"
"20210129","20210129","45","QV 글로벌 자산배분","1","99","00","03","0","1367.92","-7.93","-0.58","0.22","6.96","14.52","11.69","3.63","23.64","14.78","36.79"
"20210129","20210129","46","웰스멘토밸류","1","00","00","01","0","1048.58","-5.5","-0.52","-0.66","0.52","4.87","7.04","6.45","5.23","4.95","4.86"
"20210129","20210129","46","웰스멘토밸류","1","00","00","02","0","1093.73","-11.15","-1.01","-1.25","1.58","9.01","13.71","13.43","8.39","6.53","9.37"
"20210129","20210129","46","웰스멘토밸류","1","00","00","03","0","1185.57","-28.07","-2.31","-2.76","5.38","20.48","32.77","35.52","18.8","4.1","18.56"
"20210129","20210129","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","01","0","1081.69","-3.13","-0.29","-0.45","0.19","1.33","1.56","3.09","7.4","6.94","8.17"
"20210129","20210129","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","02","0","1152.23","-16.01","-1.37","-1.85","1.04","6.47","7.23","5.36","13.04","8.04","15.22"
"20210129","20210129","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","03","0","1202.22","-22.98","-1.88","-2.5","1.55","9.12","10.24","7.24","17.77","9.56","20.22"
