"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20201208","20201207","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1121.76","-12.74","-1.12","-1.83","-2.87","-8.17","-6.68","-2.7","13.22","15.23","12.18"
"20201208","20201207","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1226.3","-13.89","-1.12","-1.31","-1.02","-5.27","-1.29","0.88","18.46","19.8","22.63"
"20201208","20201207","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1299.46","-14.6","-1.11","-1.06","-0.03","-3.75","1.9","2.93","22.12","23.96","29.95"
"20201208","20201207","21","W_Robo 글로벌자산배분","1","99","00","01","0","1277.68","-12.96","-1.0","-0.87","-1.18","-5.17","6.94","14.34","28.9","25.63","27.77"
"20201208","20201207","21","W_Robo 글로벌자산배분","1","99","00","02","0","1183.53","-11.45","-0.96","-0.89","0.29","-2.61","5.53","7.23","17.23","13.06","18.35"
"20201208","20201207","21","W_Robo 글로벌자산배분","1","99","00","03","0","1348.52","-12.11","-0.89","-0.72","0.4","-2.39","13.41","22.42","35.92","28.11","34.85"
"20201208","20201207","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1172.66","0.94","0.08","0.06","3.43","4.13","7.17","7.18","12.64","14.99","17.27"
"20201208","20201207","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1196.63","0.9","0.08","0.19","5.85","7.17","12.05","8.38","15.66","16.24","19.66"
"20201208","20201207","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1217.29","1.05","0.09","0.24","8.42","10.24","18.22","7.98","18.38","13.48","21.73"
"20201208","20201207","35","대신로보밸런스","1","00","00","01","0","1191.59","4.96","0.42","0.97","3.64","4.26","7.93","10.29","15.47","11.17","19.16"
"20201208","20201207","35","대신로보밸런스","1","00","00","02","0","1258.78","9.03","0.72","1.78","5.78","6.53","12.55","15.9","21.29","13.46","25.88"
"20201208","20201207","35","대신로보밸런스","1","00","00","03","0","1312.31","10.84","0.83","2.13","6.92","7.68","15.23","19.15","24.82","14.12","31.23"
"20201208","20201207","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1194.48","2.89","0.24","0.78","2.91","1.86","6.18","6.21","13.85","10.74","19.45"
"20201208","20201207","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1236.79","4.01","0.33","1.0","3.76","2.21","7.74","8.86","17.68","12.21","23.68"
"20201208","20201207","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1344.78","5.6","0.42","1.32","5.01","2.74","10.13","12.94","24.03","14.63","34.48"
"20201208","20201207","45","QV 글로벌 자산배분","1","99","00","01","0","1021.72","-12.26","-1.19","-1.75","-2.27","-7.77","-7.27","-6.92","2.95","3.16","2.17"
"20201208","20201207","45","QV 글로벌 자산배분","1","99","00","02","0","1265.54","-11.34","-0.89","-1.33","-0.42","-3.13","-0.37","-0.14","18.54","16.11","26.55"
"20201208","20201207","45","QV 글로벌 자산배분","1","99","00","03","0","1251.74","-10.21","-0.81","-0.96","2.31","0.8","5.1","-2.57","13.52","9.99","25.17"
"20201208","20201207","46","웰스멘토밸류","1","00","00","01","0","1037.38","-0.38","-0.04","-0.51","3.29","4.3","5.77","5.93","4.99","4.71","3.74"
"20201208","20201207","46","웰스멘토밸류","1","00","00","02","0","1062.89","0.06","0.01","-0.47","5.39","6.69","9.53","10.48","7.17","5.42","6.29"
"20201208","20201207","46","웰스멘토밸류","1","00","00","03","0","1087.03","2.38","0.22","0.52","10.3","11.51","18.28","22.75","13.13","-0.39","8.7"
"20201208","20201207","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","01","0","1076.39","0.77","0.07","0.3","0.46","0.72","2.52","3.31","7.28","7.01","7.64"
"20201208","20201207","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","02","0","1130.85","1.9","0.17","0.65","2.78","3.37","7.57","5.06","11.28","8.44","13.08"
"20201208","20201207","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","03","0","1170.53","2.39","0.2","0.82","3.95","4.48","10.39","6.58","14.94","10.19","17.05"
"20201208","20201207","48","키움 글로벌 자산배분형 RA","1","00","00","01","0","1098.88","2.52","0.23","0.45","2.11","2.17","4.3","0.92","8.31","8.22","9.89"
"20201208","20201207","48","키움 글로벌 자산배분형 RA","1","00","00","02","0","1157.18","3.84","0.33","0.65","3.13","3.13","6.48","1.01","12.62","11.22","15.72"
