"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20200819","20200818","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1212.02","-0.41","-0.03","-0.87","-0.87","-0.79","3.5","3.28","20.71","20.5","21.2"
"20200819","20200818","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1277.62","-0.58","-0.05","-0.2","0.69","3.21","1.43","6.72","20.35","23.28","27.76"
"20200819","20200818","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1328.92","0.19","0.01","0.07","1.64","6.42","0.47","9.05","20.47","25.52","32.89"
"20200819","20200818","21","W_Robo 글로벌자산배분","1","99","00","01","0","1308.01","6.21","0.48","0.4","0.88","14.42","10.03","17.65","29.26","25.55","30.8"
"20200819","20200818","21","W_Robo 글로벌자산배분","1","99","00","02","0","1171.25","6.06","0.52","0.26","1.26","12.22","1.04","6.16","12.59","9.98","17.12"
"20200819","20200818","21","W_Robo 글로벌자산배분","1","99","00","03","0","1307.75","8.56","0.66","0.33","1.67","17.61","8.82","20.08","26.69","22.45","30.78"
"20200819","20200818","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1126.02","1.38","0.12","0.41","1.55","7.56","0.2","4.91","8.7","10.91","12.6"
"20200819","20200818","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1116.88","2.99","0.27","0.4","2.03","13.0","-2.49","4.09","7.3","9.11","11.69"
"20200819","20200818","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1103.11","4.23","0.38","0.6","3.22","18.95","-5.75","1.84","4.94","5.65","10.31"
"20200819","20200818","35","대신로보밸런스","1","00","00","01","0","1149.46","-4.65","-0.4","0.0","2.53","6.99","2.39","8.79","8.5","9.69","14.95"
"20200819","20200818","35","대신로보밸런스","1","00","00","02","0","1188.56","-6.79","-0.57","-0.03","3.82","12.43","4.37","13.81","10.12","10.63","18.86"
"20200819","20200818","35","대신로보밸런스","1","00","00","03","0","1225.67","-7.32","-0.59","-0.05","4.8","14.42","3.87","17.18","10.84","11.28","22.57"
"20200819","20200818","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1153.6","0.0","0.0","0.0","1.93","5.9","-0.84","5.65","7.37","10.56","15.36"
"20200819","20200818","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1185.36","0.0","0.0","0.0","2.54","7.75","-0.14","8.4","8.58","12.16","18.54"
"20200819","20200818","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1273.26","0.0","0.0","0.0","3.46","10.5","0.85","12.64","10.63","14.68","27.33"
"20200819","20200818","45","QV 글로벌 자산배분","1","99","00","01","0","1101.33","-0.34","-0.03","-0.16","-1.18","-1.14","-1.89","-1.73","9.49","7.48","10.13"
"20200819","20200818","45","QV 글로벌 자산배분","1","99","00","02","0","1305.3","1.94","0.15","0.87","1.09","1.62","-2.52","1.75","17.6","19.7","30.53"
"20200819","20200818","45","QV 글로벌 자산배분","1","99","00","03","0","1243.53","1.61","0.13","1.36","2.23","8.88","-9.04","-0.88","6.46","10.22","24.35"
"20200819","20200818","46","웰스멘토밸류","1","00","00","01","0","994.08","-2.56","-0.26","0.39","2.23","2.43","-0.27","-1.14","-0.01","-0.79","-0.59"
"20200819","20200818","46","웰스멘토밸류","1","00","00","02","0","993.46","-4.42","-0.44","0.82","4.71","5.39","1.61","-0.31","-0.69","-2.97","-0.65"
"20200819","20200818","46","웰스멘토밸류","1","00","00","03","0","963.31","-7.43","-0.77","1.83","10.87","12.82","8.61","4.93","-8.73","-13.84","-3.67"
"20200819","20200818","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","01","0","1068.79","-0.05","0.0","-0.19","0.93","2.43","1.33","2.7","5.76","6.32","6.88"
"20200819","20200818","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","02","0","1089.47","1.05","0.1","0.15","2.21","6.28","-1.79","3.81","4.46","5.76","8.95"
"20200819","20200818","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","03","0","1113.48","1.62","0.15","0.33","3.1","9.59","-2.62","5.49","4.72","6.65","11.35"
"20200819","20200818","48","키움 글로벌 자산배분형 RA","1","00","00","01","0","1074.33","-0.92","-0.09","-0.03","1.5","5.96","-4.09","2.71","4.16","7.12","7.43"
"20200819","20200818","48","키움 글로벌 자산배분형 RA","1","00","00","02","0","1119.85","-1.43","-0.13","-0.04","2.28","9.54","-6.14","3.56","4.99","10.68","11.99"
"20200819","20200818","48","키움 글로벌 자산배분형 RA","1","00","00","03","0","1188.3","-2.47","-0.21","-0.05","2.48","11.45","-6.69","3.94","5.73","14.94","18.83"
"20200819","20200818","54","우리_로보어드알파_파운트 펀드1","1","00","00","01","0","1044.57","1.04","0.1","0.68","2.84","6.49","-4.18","-0.22","2.62","3.23","4.46"
"20200819","20200818","54","우리_로보어드알파_파운트 펀드1","1","00","00","02","0","1069.67","1.1","0.1","0.22","2.5","6.48","-5.17","-0.36","2.04","1.7","6.97"
"20200819","20200818","54","우리_로보어드알파_파운트 펀드1","1","00","00","03","0","1069.87","1.41","0.13","0.28","3.07","7.72","-5.84","0.03","1.84","1.59","6.99"
"20200819","20200818","55","우리_로보어드알파_파운트 펀드2","1","00","00","01","0","1045.28","1.03","0.1","0.68","2.84","6.49","-4.18","-0.31","2.61","3.33","4.53"
"20200819","20200818","55","우리_로보어드알파_파운트 펀드2","1","00","00","02","0","1073.67","1.1","0.1","0.22","2.5","6.48","-5.17","-0.43","1.99","1.86","7.37"
"20200819","20200818","55","우리_로보어드알파_파운트 펀드2","1","00","00","03","0","1072.75","1.41","0.13","0.28","3.07","7.72","-5.84","0.03","1.84","1.75","7.28"
"20200819","20200818","59","디셈버 ISAAC 자산배분 해외형","1","99","00","01","0","1121.18","0.19","0.02","0.0","-1.02","0.75","1.96","2.45","12.92","13.24","12.12"
"20200819","20200818","59","디셈버 ISAAC 자산배분 해외형","1","99","00","02","0","1203.8","0.72","0.06","0.3","0.23","5.34","2.08","5.5","13.9","16.09","20.38"
"20200819","20200818","59","디셈버 ISAAC 자산배분 해외형","1","99","00","03","0","1225.84","1.06","0.09","0.53","1.33","9.06","-0.11","5.16","11.42","14.57","22.58"
"20200819","20200818","60","디셈버 ISAAC 자산배분 국내형","1","00","00","01","0","1087.55","-0.07","-0.01","0.06","0.73","2.94","0.85","2.11","3.19","6.32","8.76"
"20200819","20200818","60","디셈버 ISAAC 자산배분 국내형","1","00","00","02","0","1144.01","0.44","0.04","0.2","1.84","7.66","-1.38","3.16","1.73","7.96","14.4"
"20200819","20200818","60","디셈버 ISAAC 자산배분 국내형","1","00","00","03","0","1162.13","0.79","0.07","0.35","2.84","12.32","-4.63","2.78","-0.62","7.09","16.21"
