"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20201029","20201028","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1152.01","-3.53","-0.31","-1.43","-3.5","-5.7","-4.99","1.57","14.83","14.49","15.2"
"20201029","20201028","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1216.87","-10.42","-0.85","-1.54","-1.78","-3.98","-0.52","2.98","16.35","14.95","21.69"
"20201029","20201028","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1267.85","-15.27","-1.19","-1.61","-0.84","-2.89","2.9","4.08","17.83","17.21","26.78"
"20201029","20201028","21","W_Robo 글로벌자산배분","1","99","00","01","0","1287.06","-8.3","-0.64","-1.86","-2.14","-0.22","16.4","16.98","26.93","24.55","28.71"
"20201029","20201028","21","W_Robo 글로벌자산배분","1","99","00","02","0","1157.22","-11.36","-0.97","-2.67","-1.48","0.59","12.57","5.0","11.75","8.52","15.72"
"20201029","20201028","21","W_Robo 글로벌자산배분","1","99","00","03","0","1317.35","-12.3","-0.93","-2.62","-1.36","3.67","22.18","20.78","28.48","22.61","31.73"
"20201029","20201028","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1135.08","1.17","0.1","0.22","2.0","1.84","9.29","4.28","9.46","11.59","13.51"
"20201029","20201028","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1130.57","1.97","0.17","0.03","3.63","2.97","16.16","3.45","10.11","10.15","13.06"
"20201029","20201028","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1122.47","2.87","0.26","0.0","5.35","4.46","24.06","1.07","9.97","5.68","12.25"
"20201029","20201028","35","대신로보밸런스","1","00","00","01","0","1137.92","-2.87","-0.25","-0.49","0.71","1.17","7.23","5.45","10.07","6.43","13.79"
"20201029","20201028","35","대신로보밸런스","1","00","00","02","0","1170.19","-4.12","-0.35","-0.77","0.93","1.74","12.53","7.74","12.72","5.74","17.02"
