"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20201028","20201027","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1155.54","-4.1","-0.35","-1.52","-3.2","-5.86","-5.15","1.89","15.18","15.45","15.55"
"20201028","20201027","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1227.29","-3.67","-0.3","-1.41","-0.93","-3.74","0.23","3.86","17.35","16.9","22.73"
"20201028","20201027","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1283.12","-3.23","-0.25","-1.34","0.36","-2.4","4.25","5.34","19.25","19.54","28.31"
"20201028","20201027","21","W_Robo 글로벌자산배분","1","99","00","01","0","1295.36","-5.43","-0.42","-1.56","-1.51","-0.53","17.81","17.73","27.75","25.63","29.54"
"20201028","20201027","21","W_Robo 글로벌자산배분","1","99","00","02","0","1168.58","-3.53","-0.3","-2.17","-0.52","0.52","14.28","6.03","12.85","9.91","16.86"
"20201028","20201027","21","W_Robo 글로벌자산배분","1","99","00","03","0","1329.65","-5.43","-0.41","-2.14","-0.44","3.11","24.33","21.91","29.68","24.23","32.97"
"20201028","20201027","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1133.91","0.98","0.09","0.06","1.9","1.62","9.1","4.18","9.34","11.43","13.39"
"20201028","20201027","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1128.6","3.03","0.27","-0.18","3.45","2.58","15.99","3.27","9.92","9.9","12.86"
"20201028","20201027","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1119.6","4.67","0.42","-0.3","5.08","3.89","24.31","0.81","9.69","5.08","11.96"
"20201028","20201027","35","대신로보밸런스","1","00","00","01","0","1140.79","-2.52","-0.22","-0.16","0.96","1.63","8.08","5.72","10.35","6.92","14.08"
"20201028","20201027","35","대신로보밸런스","1","00","00","02","0","1174.31","-4.31","-0.37","-0.32","1.29","2.44","13.94","8.12","13.12","6.47","17.43"
"20201028","20201027","35","대신로보밸런스","1","00","00","03","0","1207.71","-5.36","-0.44","-0.36","1.6","3.05","15.91","9.58","15.02","5.75","20.77"
"20201028","20201027","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1161.82","2.32","0.2","-0.05","2.46","1.85","8.69","3.94","9.88","7.54","16.18"
"20201028","20201027","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1193.76","2.92","0.25","-0.09","3.15","2.22","11.25","5.91","13.1","8.14","19.38"
"20201028","20201027","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1283.92","4.22","0.33","-0.15","4.23","2.92","15.23","8.91","18.53","9.22","28.39"
"20201028","20201027","45","QV 글로벌 자산배분","1","99","00","01","0","1047.19","-3.25","-0.31","-1.37","-3.25","-6.0","-5.75","-3.5","3.1","2.73","4.72"
"20201028","20201027","45","QV 글로벌 자산배분","1","99","00","02","0","1257.19","-2.13","-0.17","-0.88","-0.86","-2.97","-1.93","0.75","15.43","13.53","25.72"
"20201028","20201027","45","QV 글로벌 자산배분","1","99","00","03","0","1196.27","-1.39","-0.12","-0.93","-0.04","-1.93","4.57","-5.45","5.91","3.65","19.63"
"20201028","20201027","46","웰스멘토밸류","1","00","00","01","0","1001.98","-3.38","-0.34","0.7","1.23","2.48","7.05","1.46","4.02","2.68","0.2"
"20201028","20201027","46","웰스멘토밸류","1","00","00","02","0","1006.43","-6.02","-0.59","1.27","2.14","5.08","12.97","2.96","4.62","2.18","0.64"
"20201028","20201027","46","웰스멘토밸류","1","00","00","03","0","988.82","-12.33","-1.23","2.73","4.16","11.84","27.46","7.88","5.22","-5.47","-1.12"
"20201028","20201027","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","01","0","1069.2","0.2","0.02","-0.2","0.52","0.53","3.16","2.97","6.8","6.57","6.92"
"20201028","20201027","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","02","0","1087.98","-1.15","-0.11","-0.59","2.2","1.56","7.64","2.35","7.63","4.33","8.8"
"20201028","20201027","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","03","0","1110.23","-2.12","-0.19","-0.85","3.02","2.25","11.25","2.86","9.53","4.34","11.02"
"20201028","20201027","48","키움 글로벌 자산배분형 RA","1","00","00","01","0","1072.94","-2.56","-0.24","-0.23","0.69","1.57","6.45","0.2","5.58","5.46","7.29"
"20201028","20201027","48","키움 글로벌 자산배분형 RA","1","00","00","02","0","1117.26","-4.17","-0.37","-0.37","1.03","2.38","10.32","-0.06","8.43","7.39","11.73"
"20201028","20201027","48","키움 글로벌 자산배분형 RA","1","00","00","03","0","1184.21","-3.19","-0.27","-0.25","1.05","2.37","12.46","-0.12","11.18","9.82","18.42"
"20201028","20201027","54","우리_로보어드알파_파운트 펀드1","1","00","00","01","0","1038.34","0.31","0.03","-0.09","1.12","1.42","7.44","-1.56","3.46","1.21","3.83"
"20201028","20201027","54","우리_로보어드알파_파운트 펀드1","1","00","00","02","0","1073.54","0.11","0.01","0.11","1.52","1.48","8.79","-1.15","4.46","0.51","7.35"
"20201028","20201027","54","우리_로보어드알파_파운트 펀드1","1","00","00","03","0","1073.75","0.06","0.01","0.11","1.87","1.74","10.26","-1.21","4.71","0.05","7.37"
"20201028","20201027","55","우리_로보어드알파_파운트 펀드2","1","00","00","01","0","1039.32","0.31","0.03","-0.09","1.12","1.45","7.47","-1.35","3.48","1.27","3.93"
