"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20200805","20200804","18","MyGPS","1","00","00","01","0","921.8","-1.64","-0.18","0.54","4.21","11.64","-15.5","-11.06","-11.6","-12.73","-7.82"
"20200805","20200804","18","MyGPS","1","00","00","02","0","1058.33","-1.86","-0.18","0.53","4.13","11.4","-12.56","-8.72","-4.88","-3.29","5.83"
"20200805","20200804","18","MyGPS","1","00","00","03","0","1100.7","-1.9","-0.17","0.52","4.06","11.21","-12.23","-8.31","-5.26","-2.93","10.07"
"20200805","20200804","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1226.11","3.35","0.27","0.37","1.53","1.64","3.99","6.95","22.37","22.73","22.61"
"20200805","20200804","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1275.4","5.36","0.42","0.64","2.27","4.29","2.37","6.98","19.96","23.88","27.54"
"20200805","20200804","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1316.6","6.84","0.52","0.85","2.88","6.67","1.59","7.21","18.86","24.97","31.66"
"20200805","20200804","21","W_Robo 글로벌자산배분","1","99","00","01","0","1299.61","1.93","0.15","0.75","3.16","17.65","14.08","18.45","28.56","25.46","29.96"
"20200805","20200804","21","W_Robo 글로벌자산배분","1","99","00","02","0","1163.66","4.04","0.35","1.15","2.37","12.68","4.65","6.55","11.0","9.81","16.37"
"20200805","20200804","21","W_Robo 글로벌자산배분","1","99","00","03","0","1286.17","3.1","0.24","1.22","3.02","19.34","13.5","18.68","23.94","20.92","28.62"
"20200805","20200804","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1114.14","-0.63","-0.06","-0.04","1.45","6.35","-0.15","2.92","7.72","9.72","11.41"
"20200805","20200804","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1100.18","-1.68","-0.15","0.2","2.59","10.94","-2.64","1.36","5.49","7.43","10.02"
"20200805","20200804","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1078.12","-2.33","-0.22","0.33","4.13","15.8","-5.79","-2.15","1.46","3.23","7.81"
"20200805","20200804","35","대신로보밸런스","1","00","00","01","0","1133.09","0.49","0.04","0.74","1.96","6.77","3.0","6.72","6.25","7.61","13.31"
"20200805","20200804","35","대신로보밸런스","1","00","00","02","0","1162.05","1.0","0.09","1.03","2.8","11.79","4.61","9.96","6.54","7.59","16.21"
"20200805","20200804","35","대신로보밸런스","1","00","00","03","0","1191.47","1.5","0.13","1.27","3.48","13.17","5.2","11.85","6.3","7.5","19.15"
"20200805","20200804","43","SK-쿼터백 ROBO 1호","1","00","00","01","0","1143.04","-2.01","-0.18","0.25","2.04","6.31","0.12","3.82","5.86","9.89","14.3"
"20200805","20200804","43","SK-쿼터백 ROBO 1호","1","00","00","02","0","1170.56","-2.74","-0.23","0.28","2.66","8.24","0.4","4.85","6.19","11.18","17.06"
"20200805","20200804","43","SK-쿼터백 ROBO 1호","1","00","00","03","0","1251.35","-3.92","-0.31","0.34","3.59","11.09","0.79","6.43","6.95","13.22","25.14"
"20200805","20200804","45","QV 글로벌 자산배분","1","99","00","01","0","1108.87","2.14","0.19","0.02","1.05","0.85","-1.51","0.07","9.54","9.14","10.89"
"20200805","20200804","45","QV 글로벌 자산배분","1","99","00","02","0","1292.68","0.4","0.03","0.21","1.91","1.75","-1.81","2.6","15.21","18.92","29.27"
"20200805","20200804","45","QV 글로벌 자산배분","1","99","00","03","0","1212.0","-5.16","-0.42","0.07","2.63","5.27","-8.63","-3.99","2.04","7.56","21.2"
"20200805","20200804","46","웰스멘토밸류","1","00","00","01","0","976.93","-1.56","-0.16","-0.53","1.42","1.97","-0.3","-4.02","-1.21","-3.0","-2.31"
"20200805","20200804","46","웰스멘토밸류","1","00","00","02","0","956.43","-2.74","-0.29","-0.97","2.29","3.5","0.51","-6.26","-3.88","-7.49","-4.36"
"20200805","20200804","46","웰스멘토밸류","1","00","00","03","0","882.88","-3.6","-0.41","-1.86","4.23","6.24","4.83","-9.0","-16.29","-22.62","-11.71"
"20200805","20200804","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","01","0","1068.07","0.87","0.08","0.33","1.22","2.64","1.63","2.72","5.92","5.94","6.81"
"20200805","20200804","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","02","0","1077.71","0.44","0.04","0.48","1.9","5.04","-1.15","1.42","3.29","4.25","7.77"
"20200805","20200804","47","쿼터백 글로벌자산배분 국내상장ETF","1","00","00","03","0","1093.96","0.13","0.01","0.64","2.5","7.22","-1.87","1.57","2.6","4.38","9.4"
"20200805","20200804","48","키움 글로벌 자산배분형 RA","1","00","00","01","0","1065.48","1.77","0.17","0.8","1.0","4.82","-3.34","0.87","3.21","5.97","6.55"
"20200805","20200804","48","키움 글로벌 자산배분형 RA","1","00","00","02","0","1105.93","2.92","0.26","1.25","1.59","7.66","-4.98","0.72","3.44","8.76","10.59"
"20200805","20200804","48","키움 글로벌 자산배분형 RA","1","00","00","03","0","1171.61","2.25","0.19","1.14","1.95","9.31","-5.41","0.74","3.91","12.48","17.16"
"20200805","20200804","54","우리_로보어드알파_파운트 펀드1","1","00","00","01","0","1026.24","-1.81","-0.18","0.29","2.09","6.18","-5.02","-2.57","0.42","1.27","2.62"
"20200805","20200804","54","우리_로보어드알파_파운트 펀드1","1","00","00","02","0","1058.49","-0.97","-0.09","0.35","2.67","7.34","-5.28","-2.59","-0.01","0.08","5.85"
"20200805","20200804","54","우리_로보어드알파_파운트 펀드1","1","00","00","03","0","1055.97","-1.27","-0.12","0.42","3.26","8.41","-5.99","-2.93","-0.72","-0.74","5.6"
"20200805","20200804","55","우리_로보어드알파_파운트 펀드2","1","00","00","01","0","1026.94","-1.81","-0.18","0.29","2.09","6.18","-4.99","-2.66","0.33","1.34","2.69"
