"strd_date","algr_strd_date","algr_no","algr_nm","algr_tst_dgre","dnf_aset_dv_val","stck_hld_dv_val","stck_icln_typ_val","acc_pfr_rnk","stp_amt","lmco_fltu_rt","dly_prft_rt","awk_prft_rt","mm1_prft_rt","mm3_prft_rt","mm6_prft_rt","yy1_prft_rt","yy2_prft_rt","yy3_prft_rt","acml_prft_rt"
"20201225","20201224","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","01","0","1152.94","0.63","0.05","1.2","0.32","-3.15","-5.17","2.02","17.4","19.92","15.29"
"20201225","20201224","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","02","0","1259.59","-0.19","-0.02","1.02","1.48","1.28","0.47","4.55","24.28","23.8","25.96"
"20201225","20201224","20","쿼터백 글로벌자산배분 해외상장ETF","1","99","00","03","0","1334.43","-0.65","-0.05","0.93","2.11","3.61","3.87","6.08","30.53","27.95","33.44"
"20201225","20201224","21","W_Robo 글로벌자산배분","1","99","00","01","0","1341.08","6.14","0.46","2.6","4.14","1.85","7.83","21.97","35.78","33.05","34.11"
"20201225","20201224","21","W_Robo 글로벌자산배분","1","99","00","02","0","1288.09","15.11","1.19","4.45","8.91","8.97","13.47","18.53","27.88","24.05","28.81"
"20201225","20201224","21","W_Robo 글로벌자산배분","1","99","00","03","0","1454.97","14.21","0.99","4.06","8.03","8.25","17.78","32.19","46.98","39.98","45.5"
"20201225","20201224","25","신한-디셈버 ISAAC 펀드","1","00","00","01","0","1184.41","-2.15","-0.18","0.47","2.08","6.08","7.57","7.61","13.76","16.02","18.44"
"20201225","20201224","25","신한-디셈버 ISAAC 펀드","1","00","00","02","0","1222.9","-2.34","-0.19","0.94","4.28","11.27","13.75","9.61","19.3","18.5","22.29"
"20201225","20201224","25","신한-디셈버 ISAAC 펀드","1","00","00","03","0","1257.72","-3.12","-0.25","1.41","6.35","16.72","21.29","9.57","25.08","17.2","25.77"
"20201225","20201224","35","대신로보밸런스","1","00","00","01","0","1196.83","4.68","0.39","0.11","1.74","5.36","8.13","8.53","16.72","11.74","19.68"
"20201225","20201224","35","대신로보밸런스","1","00","00","02","0","1266.56","7.02","0.56","0.0","3.02","8.34","12.83","12.99","23.06","14.32","26.66"
